assessment_id,Emp_ID,course_id,score_prct,method_of_assessment,assessment_date,ingest_timestamp,load_key
A02005,E01291,C00020,98,Hands-on,2024-07-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02006,E01293,C00040,95,Competency,2024-03-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02007,E01294,C00039,53,Client Interview,2023-10-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02008,E01294,C00023,67,Competency,2025-01-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02009,E01294,C00013,93,Applied Project Simulation,2026-05-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02010,E01295,C00031,75,Client Interview,2024-06-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02011,E01295,C00005,59,Applied Project Simulation,2025-07-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02012,E01295,C00021,88,Competency,2024-05-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02013,E01296,C00017,69,Applied Project Simulation,2026-03-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02014,E01296,C00026,94,Hands-on,2024-10-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02015,E01296,C00020,61,Hands-on,2024-06-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02016,E01298,C00050,63,Applied Project Simulation,2021-09-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02017,E01299,C00017,69,Competency,2025-08-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02018,E01299,C00028,61,Applied Project Simulation,2023-12-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02019,E01299,C00003,62,Applied Project Simulation,2023-08-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02020,E01300,C00044,94,Client Interview,2024-12-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02021,E01300,C00017,72,Client Interview,2024-08-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02022,E01301,C00031,74,Competency,2021-10-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02023,E01301,C00047,72,Applied Project Simulation,2025-12-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02024,E01301,C00038,85,Applied Project Simulation,2020-10-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02025,E01302,C00031,66,Hands-on,2021-08-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02026,E01303,C00028,87,Applied Project Simulation,2024-09-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02027,E01303,C00038,52,Applied Project Simulation,2021-02-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02028,E01304,C00027,60,Client Interview,2024-11-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02029,E01304,C00025,61,Applied Project Simulation,2024-11-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02030,E01305,C00027,78,Client Interview,2021-06-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02031,E01306,C00040,65,Applied Project Simulation,2022-08-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02032,E01306,C00025,69,Hands-on,2023-06-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02033,E01308,C00025,86,Client Interview,2023-10-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02034,E01308,C00028,88,Competency,2023-10-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02035,E01308,C00027,100,Hands-on,2022-02-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02036,E01309,C00022,72,Client Interview,2025-04-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02037,E01309,C00005,62,Competency,2024-09-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02038,E01310,C00016,77,Hands-on,2021-01-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02039,E01311,C00050,50,Client Interview,2022-10-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02040,E01312,C00002,94,Competency,2021-09-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02041,E01313,C00040,98,Hands-on,2022-05-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02042,E01313,C00043,75,Applied Project Simulation,2024-09-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02043,E01314,C00027,54,Applied Project Simulation,2022-05-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02044,E01315,C00019,61,Competency,2026-06-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02045,E01316,C00047,89,Client Interview,2025-08-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02046,E01317,C00007,52,Competency,2025-11-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02047,E01317,C00017,61,Client Interview,2025-09-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02048,E01319,C00025,52,Applied Project Simulation,2023-04-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02049,E01320,C00017,83,Hands-on,2025-09-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02050,E01320,C00023,91,Client Interview,2024-01-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02051,E01322,C00047,74,Client Interview,2025-09-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02052,E01323,C00025,77,Applied Project Simulation,2023-07-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02053,E01324,C00014,82,Applied Project Simulation,2022-05-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02054,E01324,C00033,77,Client Interview,2023-03-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02055,E01325,C00045,66,Competency,2024-04-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02056,E01325,C00018,52,Hands-on,2024-03-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02057,E01326,C00028,93,Applied Project Simulation,2024-06-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02058,E01327,C00014,84,Applied Project Simulation,2021-10-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02059,E01328,C00022,78,Applied Project Simulation,2025-05-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02060,E01328,C00026,96,Hands-on,2025-02-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02061,E01329,C00025,56,Competency,2023-08-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02062,E01329,C00028,72,Client Interview,2023-12-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02063,E01330,C00030,86,Client Interview,2024-05-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02064,E01332,C00025,56,Client Interview,2023-07-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02065,E01333,C00018,97,Applied Project Simulation,2022-12-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02066,E01333,C00038,96,Hands-on,2021-01-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02067,E01334,C00010,66,Applied Project Simulation,2025-08-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02068,E01335,C00031,73,Client Interview,2022-01-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02069,E01336,C00022,52,Client Interview,2025-10-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02070,E01337,C00019,63,Hands-on,2025-10-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02071,E01337,C00028,88,Applied Project Simulation,2024-09-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02072,E01339,C00005,64,Hands-on,2024-11-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02073,E01339,C00041,88,Applied Project Simulation,2024-06-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02074,E01339,C00021,50,Applied Project Simulation,2024-09-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02075,E01340,C00025,59,Client Interview,2023-05-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02076,E01340,C00007,93,Client Interview,2026-05-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02077,E01340,C00004,55,Client Interview,2026-02-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02078,E01341,C00028,73,Applied Project Simulation,2025-01-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02079,E01341,C00025,51,Competency,2025-01-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02080,E01342,C00013,77,Client Interview,2026-06-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02081,E01342,C00030,65,Client Interview,2023-07-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02082,E01343,C00026,56,Client Interview,2024-12-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02083,E01346,C00039,85,Client Interview,2024-02-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02084,E01346,C00014,67,Applied Project Simulation,2021-11-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02085,E01347,C00020,93,Applied Project Simulation,2024-12-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02086,E01347,C00010,75,Client Interview,2026-01-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02087,E01347,C00028,60,Competency,2024-06-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02088,E01348,C00046,98,Client Interview,2024-05-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02089,E01348,C00033,76,Client Interview,2023-02-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02090,E01348,C00016,64,Competency,2022-09-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02091,E01349,C00026,88,Client Interview,2025-01-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02092,E01350,C00014,90,Client Interview,2021-11-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02093,E01350,C00022,100,Client Interview,2025-06-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02094,E01350,C00009,79,Applied Project Simulation,2022-02-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02095,E01351,C00035,70,Competency,2022-01-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02096,E01351,C00034,79,Competency,2022-09-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02097,E01352,C00014,79,Hands-on,2022-02-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02098,E01352,C00030,65,Client Interview,2024-03-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02099,E01353,C00039,93,Client Interview,2023-12-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02100,E01353,C00022,100,Client Interview,2025-11-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02101,E01354,C00027,68,Client Interview,2023-05-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02102,E01355,C00041,90,Client Interview,2025-01-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02103,E01355,C00026,98,Hands-on,2025-04-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02104,E01356,C00046,59,Competency,2023-09-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02105,E01356,C00050,94,Hands-on,2021-05-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02106,E01357,C00023,98,Applied Project Simulation,2024-08-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02107,E01357,C00044,94,Applied Project Simulation,2025-02-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02108,E01358,C00014,59,Applied Project Simulation,2024-10-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02109,E01358,C00013,73,Applied Project Simulation,2025-08-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02110,E01359,C00027,80,Client Interview,2022-05-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02111,E01360,C00032,58,Competency,2024-06-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02112,E01360,C00024,51,Competency,2024-04-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02113,E01360,C00013,66,Applied Project Simulation,2026-03-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02114,E01361,C00027,72,Competency,2022-01-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02115,E01361,C00025,81,Competency,2023-10-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02116,E01362,C00027,50,Hands-on,2022-01-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02117,E01362,C00025,59,Applied Project Simulation,2023-04-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02118,E01363,C00035,86,Hands-on,2025-06-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02119,E01363,C00022,92,Hands-on,2026-03-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02120,E01363,C00039,82,Hands-on,2025-06-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02121,E01364,C00040,78,Competency,2022-01-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02122,E01365,C00026,65,Competency,2024-11-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02123,E01365,C00013,67,Applied Project Simulation,2026-06-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02124,E01365,C00028,58,Applied Project Simulation,2024-05-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02125,E01366,C00025,98,Client Interview,2022-08-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02126,E01366,C00033,54,Competency,2023-01-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02127,E01367,C00023,62,Hands-on,2024-09-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02128,E01367,C00026,86,Hands-on,2025-01-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02129,E01367,C00043,96,Client Interview,2025-05-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02130,E01368,C00023,98,Client Interview,2024-05-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02131,E01368,C00013,67,Client Interview,2025-08-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02132,E01369,C00033,68,Applied Project Simulation,2023-02-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02133,E01369,C00041,85,Applied Project Simulation,2024-06-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02134,E01370,C00025,81,Hands-on,2023-08-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02135,E01370,C00028,54,Client Interview,2024-02-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02136,E01371,C00014,71,Competency,2022-04-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02137,E01373,C00021,69,Applied Project Simulation,2024-12-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02138,E01373,C00034,63,Competency,2023-01-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02139,E01373,C00010,100,Competency,2025-10-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02140,E01374,C00013,83,Client Interview,2025-09-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02141,E01374,C00014,64,Applied Project Simulation,2022-02-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02142,E01374,C00008,71,Applied Project Simulation,2025-02-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02143,E01375,C00035,75,Client Interview,2021-08-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02144,E01376,C00040,91,Competency,2022-05-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02145,E01376,C00032,63,Applied Project Simulation,2021-09-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02146,E01377,C00022,70,Competency,2025-10-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02147,E01379,C00027,60,Applied Project Simulation,2023-02-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02148,E01379,C00028,99,Client Interview,2024-04-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02149,E01379,C00025,87,Client Interview,2023-12-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02150,E01380,C00043,67,Applied Project Simulation,2024-09-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02151,E01380,C00002,97,Hands-on,2021-07-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02152,E01381,C00039,59,Applied Project Simulation,2024-02-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02153,E01381,C00030,70,Applied Project Simulation,2023-09-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02154,E01381,C00014,51,Competency,2022-03-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02155,E01382,C00023,73,Client Interview,2024-01-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02156,E01382,C00017,79,Applied Project Simulation,2024-12-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02157,E01382,C00029,66,Hands-on,2025-11-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02158,E01383,C00039,75,Client Interview,2023-12-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02159,E01384,C00005,73,Hands-on,2025-05-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02160,E01384,C00049,100,Client Interview,2024-01-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02161,E01384,C00030,97,Hands-on,2023-10-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02162,E01385,C00033,55,Client Interview,2022-12-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02163,E01385,C00014,99,Client Interview,2022-01-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02164,E01386,C00017,91,Applied Project Simulation,2025-02-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02165,E01387,C00021,97,Client Interview,2024-03-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02166,E01388,C00047,74,Hands-on,2025-11-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02167,E01390,C00032,87,Applied Project Simulation,2021-10-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02168,E01390,C00048,72,Competency,2026-06-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02169,E01390,C00031,56,Hands-on,2021-08-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02170,E01391,C00023,99,Competency,2024-08-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02171,E01391,C00048,64,Competency,2026-03-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02172,E01391,C00020,64,Competency,2024-01-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02173,E01392,C00026,57,Client Interview,2025-04-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02174,E01393,C00045,78,Client Interview,2024-01-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02175,E01394,C00016,55,Competency,2020-12-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02176,E01394,C00032,98,Competency,2022-02-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02177,E01394,C00047,97,Applied Project Simulation,2025-08-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02178,E01395,C00039,82,Applied Project Simulation,2024-03-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02179,E01395,C00010,51,Hands-on,2025-09-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02180,E01396,C00015,72,Applied Project Simulation,2026-03-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02181,E01397,C00032,69,Competency,2024-01-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02182,E01397,C00016,67,Applied Project Simulation,2023-10-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02183,E01397,C00025,86,Hands-on,2023-11-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02184,E01398,C00022,98,Hands-on,2025-06-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02185,E01399,C00007,60,Client Interview,2026-02-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02186,E01401,C00018,61,Applied Project Simulation,2023-01-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02187,E01403,C00020,90,Applied Project Simulation,2023-10-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02188,E01403,C00014,51,Client Interview,2022-05-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02189,E01404,C00006,52,Client Interview,2021-09-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02190,E01404,C00002,50,Applied Project Simulation,2021-06-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02191,E01404,C00035,57,Client Interview,2021-04-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02192,E01405,C00045,78,Competency,2024-07-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02193,E01405,C00027,58,Applied Project Simulation,2024-05-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02194,E01405,C00034,80,Client Interview,2024-04-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02195,E01406,C00038,82,Competency,2021-08-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02196,E01406,C00041,95,Client Interview,2024-01-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02197,E01407,C00020,61,Applied Project Simulation,2024-09-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02198,E01407,C00017,70,Client Interview,2025-12-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02199,E01408,C00024,97,Client Interview,2023-03-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02200,E01408,C00044,59,Hands-on,2024-08-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02201,E01408,C00023,86,Client Interview,2024-03-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02202,E01409,C00021,75,Client Interview,2024-05-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02203,E01410,C00006,78,Hands-on,2021-12-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02204,E01410,C00031,66,Applied Project Simulation,2021-10-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02205,E01410,C00019,71,Applied Project Simulation,2026-04-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02206,E01411,C00024,84,Competency,2023-09-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02207,E01413,C00007,68,Competency,2026-06-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02208,E01413,C00030,82,Competency,2023-10-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02209,E01414,C00028,64,Hands-on,2024-08-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02210,E01416,C00039,86,Hands-on,2024-02-22,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02211,E01416,C00030,60,Applied Project Simulation,2024-01-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02212,E01416,C00025,90,Competency,2022-12-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02213,E01417,C00014,77,Competency,2024-12-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02214,E01417,C00040,76,Client Interview,2024-11-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02215,E01418,C00011,50,Hands-on,2024-07-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02216,E01418,C00012,96,Hands-on,2022-07-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02217,E01419,C00033,60,Competency,2022-12-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02218,E01419,C00006,62,Competency,2021-12-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02219,E01420,C00038,58,Client Interview,2021-06-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02220,E01421,C00046,93,Applied Project Simulation,2023-07-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02221,E01421,C00013,83,Hands-on,2025-07-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02222,E01422,C00010,64,Client Interview,2026-05-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02223,E01422,C00007,67,Hands-on,2025-12-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02224,E01423,C00028,87,Competency,2024-02-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02225,E01424,C00030,55,Applied Project Simulation,2024-01-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02226,E01424,C00043,76,Hands-on,2024-12-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
