enrollment_id,Emp_ID,course_id,enrollment_date,training_provider,course_status,ingest_timestamp,load_key
En02044,E01273,C00035,2021-06-14,T0165,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02045,E01274,C00013,2025-09-03,T0075,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02046,E01275,C00028,2024-04-03,T0150,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02047,E01275,C00031,2021-08-28,T0010,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02048,E01276,C00014,2022-02-14,T0149,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02049,E01277,C00041,2025-03-25,T0063,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02050,E01278,C00014,2022-01-16,T0149,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02051,E01278,C00043,2024-07-23,T0074,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02052,E01278,C00047,2026-01-06,T0026,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02053,E01279,C00035,2021-09-18,T0164,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02054,E01279,C00026,2024-03-19,T0087,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02055,E01279,C00030,2024-02-09,T0135,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02056,E01280,C00047,2025-08-01,T0140,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02057,E01281,C00001,2023-05-25,T0163,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02058,E01281,C00044,2025-03-05,T0182,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02059,E01283,C00045,2023-04-26,T0023,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02060,E01284,C00028,2024-06-29,T0150,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02061,E01284,C00027,2021-11-03,T0161,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02062,E01285,C00034,2022-09-29,T0043,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02063,E01287,C00047,2025-07-22,T0026,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02064,E01288,C00032,2022-12-11,T0007,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02065,E01289,C00025,2022-10-15,T0037,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02066,E01290,C00028,2024-06-26,T0040,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02067,E01291,C00010,2025-05-26,T0000,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02068,E01291,C00014,2022-11-12,T0013,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02069,E01292,C00022,2025-08-29,T0168,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02070,E01293,C00040,2024-03-11,T0167,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02071,E01293,C00014,2024-03-11,T0013,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02072,E01293,C00033,2024-03-11,T0157,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02073,E01294,C00039,2023-11-17,T0019,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02074,E01294,C00027,2021-07-24,T0158,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02075,E01294,C00030,2023-08-31,T0169,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02076,E01295,C00031,2024-03-09,T0010,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02077,E01296,C00017,2025-01-13,T0180,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02078,E01297,C00033,2023-03-20,T0157,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02079,E01299,C00017,2025-05-05,T0005,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02080,E01300,C00044,2025-06-04,T0095,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02081,E01300,C00048,2025-11-23,T0067,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02082,E01301,C00031,2021-12-10,T0152,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02083,E01301,C00039,2024-03-29,T0139,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02084,E01301,C00041,2023-12-29,T0063,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02085,E01302,C00031,2021-09-19,T0010,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02086,E01302,C00045,2023-09-14,T0093,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02087,E01302,C00044,2024-09-29,T0095,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02088,E01304,C00025,2024-11-04,T0037,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02089,E01305,C00028,2024-05-31,T0072,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02090,E01305,C00027,2021-11-08,T0088,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02091,E01306,C00027,2021-08-07,T0161,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02092,E01307,C00030,2023-07-31,T0055,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02093,E01307,C00026,2025-01-17,T0081,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02094,E01308,C00025,2022-05-23,T0017,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02095,E01308,C00028,2023-08-31,T0072,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02096,E01309,C00022,2025-11-11,T0068,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02097,E01309,C00027,2022-01-14,T0158,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02098,E01310,C00016,2021-01-09,T0085,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02099,E01310,C00030,2023-11-27,T0169,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02100,E01311,C00050,2022-09-09,T0147,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02101,E01311,C00014,2022-09-09,T0039,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02102,E01312,C00013,2025-06-11,T0075,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02103,E01312,C00035,2021-10-23,T0035,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02104,E01313,C00040,2021-12-20,T0194,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02105,E01313,C00007,2026-01-14,T0029,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02106,E01314,C00040,2021-12-30,T0167,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02107,E01315,C00042,2022-07-13,T0119,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02108,E01317,C00007,2025-12-31,T0102,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02109,E01317,C00016,2021-01-26,T0085,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02110,E01317,C00045,2023-11-16,T0023,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02111,E01318,C00025,2023-01-05,T0037,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02112,E01318,C00028,2023-10-22,T0018,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02113,E01319,C00027,2021-06-11,T0161,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02114,E01319,C00025,2023-01-08,T0142,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02115,E01320,C00017,2024-08-25,T0180,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02116,E01320,C00010,2025-05-25,T0000,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02117,E01321,C00015,2025-09-10,T0053,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02118,E01321,C00022,2026-04-21,T0168,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02119,E01322,C00047,2025-09-05,T0140,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02120,E01322,C00014,2021-08-17,T0039,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02121,E01323,C00027,2022-02-23,T0161,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02122,E01323,C00028,2024-04-03,T0040,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02123,E01324,C00014,2022-02-13,T0149,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02124,E01326,C00025,2022-11-15,T0142,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02125,E01326,C00027,2021-08-15,T0161,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02126,E01328,C00022,2025-07-20,T0168,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02127,E01330,C00030,2023-09-22,T0055,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02128,E01330,C00017,2025-09-14,T0005,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02129,E01330,C00008,2025-04-20,T0006,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02130,E01331,C00022,2025-11-25,T0068,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02131,E01331,C00038,2021-07-12,T0028,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02132,E01332,C00025,2023-06-24,T0142,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02133,E01333,C00018,2022-09-03,T0192,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02134,E01334,C00018,2022-05-12,T0025,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02135,E01334,C00044,2025-04-13,T0095,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02136,E01335,C00031,2022-01-19,T0010,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02137,E01336,C00041,2024-09-25,T0063,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02138,E01336,C00030,2024-03-19,T0055,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02139,E01337,C00019,2026-03-16,T0197,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02140,E01338,C00028,2023-12-01,T0072,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02141,E01338,C00025,2023-09-24,T0017,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02142,E01339,C00005,2024-07-15,T0183,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02143,E01339,C00018,2023-01-16,T0136,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02144,E01339,C00040,2022-11-03,T0194,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02145,E01340,C00025,2023-02-02,T0142,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02146,E01340,C00027,2021-10-23,T0161,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02147,E01341,C00028,2024-11-06,T0018,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02148,E01342,C00047,2025-11-20,T0041,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02149,E01343,C00026,2024-07-03,T0130,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02150,E01343,C00046,2023-04-09,T0114,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02151,E01344,C00007,2026-03-28,T0102,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02152,E01345,C00030,2023-11-23,T0135,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02153,E01346,C00021,2024-05-23,T0030,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02154,E01347,C00020,2023-09-09,T0113,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02155,E01348,C00046,2023-07-26,T0070,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02156,E01348,C00040,2022-07-07,T0167,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02157,E01349,C00026,2025-03-15,T0130,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02158,E01350,C00014,2021-11-30,T0013,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02159,E01351,C00035,2021-03-02,T0165,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02160,E01352,C00025,2022-09-26,T0037,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02161,E01354,C00013,2026-06-08,T0075,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02162,E01354,C00028,2023-09-10,T0018,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02163,E01355,C00041,2024-03-15,T0173,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02164,E01355,C00008,2025-03-17,T0193,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02165,E01355,C00009,2021-11-04,T0001,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02166,E01356,C00046,2024-02-27,T0114,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02167,E01356,C00015,2025-10-09,T0044,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02168,E01356,C00044,2025-04-12,T0182,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02169,E01357,C00023,2024-08-19,T0162,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02170,E01358,C00025,2024-09-16,T0017,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02171,E01358,C00039,2024-09-16,T0139,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02172,E01359,C00025,2022-05-07,T0037,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02173,E01359,C00028,2023-12-04,T0018,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02174,E01360,C00032,2024-03-12,T0079,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02175,E01362,C00027,2022-01-09,T0158,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02176,E01363,C00035,2025-04-26,T0165,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02177,E01364,C00040,2022-03-19,T0166,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02178,E01364,C00014,2021-12-23,T0013,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02179,E01365,C00026,2024-08-01,T0118,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02180,E01366,C00025,2023-09-01,T0037,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02181,E01366,C00040,2022-02-16,T0166,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02182,E01366,C00028,2024-08-09,T0150,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02183,E01367,C00023,2024-04-01,T0196,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02184,E01367,C00017,2025-08-25,T0180,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02185,E01367,C00048,2025-12-03,T0096,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02186,E01371,C00014,2021-12-01,T0149,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02187,E01372,C00025,2024-07-01,T0012,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02188,E01373,C00021,2024-05-28,T0030,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02189,E01374,C00013,2025-10-27,T0075,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02190,E01374,C00014,2022-02-19,T0039,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02191,E01375,C00035,2021-10-22,T0164,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02192,E01376,C00040,2022-05-23,T0194,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02193,E01376,C00019,2025-08-19,T0065,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02194,E01377,C00040,2025-02-09,T0115,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02195,E01378,C00027,2022-02-12,T0058,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02196,E01379,C00027,2023-01-19,T0158,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02197,E01379,C00028,2024-06-17,T0072,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02198,E01380,C00043,2025-07-21,T0137,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02199,E01380,C00021,2024-06-21,T0030,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02200,E01380,C00039,2023-10-22,T0019,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02201,E01381,C00039,2024-01-21,T0170,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02202,E01382,C00023,2024-02-10,T0050,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02203,E01382,C00048,2025-08-05,T0096,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02204,E01383,C00039,2023-08-31,T0019,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02205,E01384,C00005,2025-03-24,T0183,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02206,E01384,C00019,2026-01-17,T0077,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02207,E01385,C00027,2021-09-06,T0058,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02208,E01385,C00021,2024-01-05,T0030,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02209,E01386,C00017,2025-01-21,T0005,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02210,E01386,C00037,2025-12-02,T0133,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02211,E01386,C00046,2023-03-03,T0114,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02212,E01387,C00021,2024-10-16,T0030,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02213,E01388,C00047,2025-09-14,T0064,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02214,E01388,C00016,2020-09-28,T0191,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02215,E01388,C00038,2020-09-29,T0176,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02216,E01389,C00028,2024-04-20,T0150,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02217,E01389,C00014,2022-03-06,T0149,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02218,E01390,C00032,2021-06-22,T0007,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02219,E01391,C00023,2023-12-14,T0160,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02220,E01391,C00008,2025-02-05,T0193,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02221,E01391,C00030,2023-10-12,T0169,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02222,E01392,C00026,2025-01-08,T0106,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02223,E01393,C00045,2024-05-09,T0023,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02224,E01394,C00016,2020-09-25,T0191,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02225,E01394,C00023,2024-01-15,T0134,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02226,E01395,C00039,2023-11-06,T0170,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02227,E01395,C00047,2025-10-22,T0140,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02228,E01397,C00032,2023-10-25,T0015,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02229,E01397,C00041,2024-11-14,T0063,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02230,E01397,C00026,2024-08-29,T0106,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02231,E01398,C00022,2025-05-05,T0168,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02232,E01399,C00007,2026-01-16,T0029,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02233,E01399,C00026,2024-06-28,T0118,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02234,E01400,C00027,2021-09-25,T0158,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02235,E01401,C00018,2022-12-13,T0192,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02236,E01401,C00025,2022-10-05,T0012,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02237,E01401,C00006,2022-01-17,T0098,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02238,E01403,C00020,2024-02-08,T0113,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02239,E01404,C00006,2021-11-13,T0098,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02240,E01404,C00042,2023-01-11,T0060,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02241,E01405,C00045,2024-05-02,T0023,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02242,E01406,C00023,2024-05-17,T0050,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02243,E01406,C00047,2025-09-22,T0064,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02244,E01407,C00020,2024-08-14,T0076,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02245,E01407,C00018,2024-08-08,T0192,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02246,E01408,C00024,2023-04-03,T0153,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02247,E01408,C00017,2024-05-23,T0005,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02248,E01409,C00019,2025-06-03,T0065,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02249,E01409,C00038,2021-06-19,T0028,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02250,E01410,C00006,2021-12-09,T0098,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02251,E01410,C00017,2025-05-22,T0005,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02252,E01411,C00024,2023-09-06,T0097,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02253,E01411,C00032,2023-09-06,T0159,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02254,E01412,C00028,2024-06-02,T0072,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02255,E01412,C00038,2020-08-01,T0082,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02256,E01413,C00007,2026-06-07,T0102,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02257,E01413,C00030,2023-07-07,T0135,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02258,E01414,C00038,2020-11-29,T0117,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02259,E01414,C00023,2024-07-23,T0196,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02260,E01415,C00031,2021-11-03,T0111,Completed,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02261,E01416,C00039,2023-11-09,T0019,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02262,E01416,C00014,2021-04-26,T0039,In Progress,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02263,E01417,C00014,2024-09-24,T0039,Enrolled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
En02264,E01417,C00047,2025-08-31,T0140,Cancelled,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
