enrollment_id,Emp_ID,course_id,enrollment_date,training_provider,course_status,ingest_timestamp,load_key
En01226,E00775,C00028,2024-07-02,T0018,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01227,E00775,C00040,2021-10-06,T0115,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01228,E00777,C00028,2024-03-11,T0072,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01229,E00779,C00035,2021-12-10,T0164,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01230,E00780,C00014,2022-04-06,T0013,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01231,E00781,C00031,2022-07-09,T0111,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01232,E00783,C00032,2021-11-19,T0159,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01233,E00784,C00034,2024-10-24,T0043,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01234,E00784,C00032,2024-10-24,T0007,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01235,E00785,C00019,2025-06-03,T0056,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01236,E00785,C00001,2023-06-06,T0163,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01237,E00785,C00031,2023-05-02,T0084,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01238,E00786,C00025,2022-10-27,T0037,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01239,E00786,C00028,2024-05-24,T0018,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01240,E00787,C00016,2024-09-24,T0085,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01241,E00787,C00022,2025-10-24,T0168,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01242,E00787,C00004,2026-01-21,T0151,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01243,E00788,C00024,2022-12-22,T0107,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01244,E00788,C00032,2022-02-17,T0159,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01245,E00789,C00014,2021-10-23,T0013,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01246,E00789,C00025,2023-04-25,T0017,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01247,E00789,C00013,2026-05-09,T0126,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01248,E00790,C00025,2023-05-29,T0012,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01249,E00793,C00022,2025-09-28,T0168,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01250,E00793,C00014,2022-07-07,T0149,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01251,E00793,C00003,2023-11-14,T0112,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01252,E00794,C00004,2025-11-05,T0151,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01253,E00794,C00024,2023-03-26,T0091,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01254,E00795,C00027,2021-10-09,T0158,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01255,E00795,C00018,2022-12-04,T0025,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01256,E00795,C00016,2021-01-28,T0191,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01257,E00796,C00041,2024-05-06,T0173,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01258,E00796,C00038,2020-12-24,T0116,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01259,E00797,C00007,2025-11-28,T0061,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01260,E00798,C00017,2025-08-28,T0180,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01261,E00798,C00029,2025-10-30,T0099,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01262,E00798,C00014,2021-11-08,T0149,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01263,E00799,C00035,2021-08-28,T0035,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01264,E00799,C00047,2025-10-22,T0069,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01265,E00800,C00028,2024-02-17,T0018,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01266,E00801,C00032,2025-02-16,T0007,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01267,E00802,C00031,2021-06-29,T0111,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01268,E00803,C00041,2024-07-24,T0173,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01269,E00803,C00023,2024-06-19,T0162,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01270,E00803,C00030,2023-11-12,T0169,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01271,E00804,C00046,2023-05-17,T0114,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01272,E00804,C00038,2021-04-22,T0078,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01273,E00805,C00020,2024-04-30,T0113,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01274,E00805,C00003,2023-11-18,T0112,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01275,E00806,C00050,2022-04-12,T0147,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01276,E00806,C00028,2023-09-16,T0072,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01277,E00807,C00022,2025-09-16,T0068,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01278,E00807,C00003,2023-08-31,T0112,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01279,E00808,C00014,2021-06-20,T0039,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01280,E00808,C00031,2022-01-20,T0152,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01281,E00808,C00040,2022-06-19,T0194,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01282,E00809,C00008,2025-03-30,T0193,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01283,E00809,C00014,2022-01-30,T0149,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01284,E00810,C00023,2024-08-31,T0196,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01285,E00811,C00028,2024-03-20,T0072,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01286,E00812,C00013,2025-06-30,T0156,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01287,E00812,C00039,2023-12-19,T0139,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01288,E00813,C00017,2024-12-19,T0180,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01289,E00813,C00007,2025-11-07,T0014,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01290,E00814,C00041,2024-06-17,T0063,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01291,E00814,C00040,2024-01-27,T0115,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01292,E00815,C00021,2024-05-02,T0030,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01293,E00815,C00006,2023-10-07,T0184,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01294,E00815,C00033,2023-10-07,T0131,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01295,E00816,C00011,2024-05-13,T0120,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01296,E00818,C00027,2021-05-21,T0088,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01297,E00818,C00047,2025-09-13,T0069,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01298,E00819,C00034,2022-12-24,T0105,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01299,E00819,C00046,2023-11-17,T0070,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01300,E00820,C00039,2024-02-09,T0139,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01301,E00820,C00040,2021-09-14,T0115,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01302,E00820,C00049,2024-04-06,T0003,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01303,E00821,C00028,2023-10-08,T0040,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01304,E00823,C00013,2026-04-17,T0126,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01305,E00824,C00033,2023-04-01,T0071,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01306,E00825,C00033,2023-05-14,T0157,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01307,E00825,C00035,2021-04-24,T0035,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01308,E00825,C00016,2020-12-17,T0191,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01309,E00826,C00014,2021-10-01,T0013,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01310,E00826,C00032,2022-04-02,T0079,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01311,E00826,C00013,2026-05-15,T0156,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01312,E00827,C00041,2024-03-15,T0063,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01313,E00827,C00038,2023-10-03,T0116,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01314,E00828,C00038,2022-12-14,T0028,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01315,E00828,C00044,2025-06-24,T0052,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01316,E00828,C00023,2024-07-09,T0132,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01317,E00829,C00028,2023-11-17,T0018,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01318,E00829,C00014,2022-07-13,T0013,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01319,E00830,C00028,2023-11-18,T0018,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01320,E00831,C00027,2021-11-05,T0161,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01321,E00831,C00028,2024-05-02,T0018,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01322,E00832,C00026,2024-05-31,T0087,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01323,E00832,C00046,2023-11-27,T0114,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01324,E00833,C00043,2025-06-07,T0089,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01325,E00833,C00022,2025-07-07,T0068,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01326,E00834,C00015,2026-05-01,T0049,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01327,E00834,C00038,2020-12-01,T0176,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01328,E00834,C00003,2023-11-28,T0181,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01329,E00835,C00021,2024-07-19,T0030,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01330,E00835,C00028,2023-09-22,T0018,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01331,E00835,C00033,2023-01-03,T0157,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01332,E00836,C00017,2025-12-23,T0005,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01333,E00836,C00006,2022-01-15,T0178,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01334,E00836,C00031,2021-11-07,T0084,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01335,E00837,C00023,2024-08-28,T0050,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01336,E00838,C00032,2021-05-31,T0047,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01337,E00838,C00022,2025-07-16,T0168,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01338,E00839,C00027,2023-07-11,T0158,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01339,E00840,C00020,2024-05-27,T0113,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01340,E00841,C00006,2023-10-13,T0098,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01341,E00841,C00030,2023-12-18,T0055,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01342,E00842,C00013,2026-03-12,T0126,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01343,E00842,C00033,2022-12-06,T0080,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01344,E00843,C00031,2021-12-01,T0010,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01345,E00843,C00049,2024-04-02,T0003,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01346,E00845,C00010,2026-03-04,T0000,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01347,E00846,C00014,2021-05-11,T0039,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01348,E00847,C00028,2023-11-09,T0018,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01349,E00848,C00030,2024-01-03,T0135,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01350,E00848,C00033,2023-06-23,T0080,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01351,E00850,C00040,2022-07-23,T0167,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01352,E00851,C00039,2023-09-10,T0170,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01353,E00851,C00032,2021-10-28,T0007,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01354,E00854,C00024,2022-11-03,T0091,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01355,E00856,C00020,2024-03-02,T0113,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01356,E00856,C00010,2025-06-07,T0000,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01357,E00856,C00023,2024-07-24,T0160,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01358,E00857,C00005,2025-02-16,T0183,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01359,E00857,C00039,2023-12-20,T0170,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01360,E00858,C00022,2025-04-11,T0068,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01361,E00858,C00007,2026-05-25,T0014,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01362,E00858,C00035,2024-10-05,T0035,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01363,E00859,C00032,2021-09-16,T0015,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01364,E00860,C00031,2022-01-04,T0084,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01365,E00860,C00025,2023-09-18,T0142,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01366,E00861,C00017,2025-07-31,T0180,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01367,E00861,C00047,2025-06-13,T0109,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01368,E00861,C00030,2023-12-25,T0055,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01369,E00862,C00039,2024-03-24,T0170,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01370,E00862,C00033,2023-01-18,T0131,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01371,E00863,C00016,2020-11-11,T0085,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01372,E00863,C00033,2023-01-15,T0073,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01373,E00863,C00034,2022-07-05,T0043,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01374,E00864,C00046,2023-02-19,T0070,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01375,E00864,C00007,2026-03-02,T0102,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01376,E00866,C00025,2022-08-20,T0017,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01377,E00868,C00038,2021-05-03,T0078,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01378,E00869,C00047,2025-09-24,T0140,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01379,E00870,C00030,2024-03-18,T0169,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01380,E00871,C00013,2025-10-30,T0126,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01381,E00871,C00037,2025-05-01,T0002,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01382,E00873,C00025,2023-07-13,T0142,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01383,E00874,C00013,2025-11-15,T0075,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01384,E00874,C00041,2024-09-29,T0173,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01385,E00874,C00014,2024-08-05,T0013,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01386,E00875,C00025,2023-03-03,T0012,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01387,E00875,C00027,2022-04-02,T0161,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01388,E00876,C00017,2024-08-09,T0180,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01389,E00876,C00018,2022-04-27,T0192,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01390,E00876,C00044,2024-11-23,T0052,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01391,E00877,C00028,2023-10-29,T0072,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01392,E00878,C00014,2024-05-08,T0039,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01393,E00878,C00041,2024-06-02,T0173,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01394,E00879,C00028,2025-04-17,T0040,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01395,E00881,C00019,2025-05-29,T0077,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01396,E00881,C00006,2021-09-23,T0098,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01397,E00882,C00014,2021-11-22,T0013,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01398,E00882,C00018,2022-08-27,T0025,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01399,E00883,C00047,2025-07-31,T0041,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01400,E00883,C00028,2024-05-12,T0018,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01401,E00884,C00006,2021-07-25,T0184,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01402,E00884,C00008,2024-10-01,T0006,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01403,E00884,C00024,2022-07-02,T0107,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01404,E00885,C00039,2024-01-23,T0019,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01405,E00886,C00015,2026-03-31,T0129,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01406,E00887,C00014,2021-07-24,T0039,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01407,E00888,C00042,2023-02-12,T0119,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01408,E00888,C00041,2024-06-13,T0173,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01409,E00889,C00014,2021-08-29,T0013,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01410,E00890,C00045,2023-11-24,T0023,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01411,E00891,C00028,2024-07-16,T0040,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01412,E00891,C00025,2022-06-12,T0037,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01413,E00892,C00019,2026-02-27,T0077,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01414,E00892,C00045,2023-11-08,T0093,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01415,E00892,C00029,2026-05-16,T0024,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01416,E00893,C00025,2022-07-09,T0012,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01417,E00893,C00048,2026-01-26,T0086,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01418,E00893,C00035,2021-09-14,T0164,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01419,E00894,C00030,2023-10-05,T0169,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01420,E00894,C00029,2025-06-09,T0009,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01421,E00894,C00047,2025-07-29,T0140,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01422,E00895,C00032,2021-10-06,T0015,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01423,E00896,C00027,2022-11-22,T0158,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01424,E00896,C00028,2024-08-23,T0040,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01425,E00896,C00025,2023-07-12,T0012,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01426,E00897,C00022,2025-09-28,T0168,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01427,E00898,C00019,2025-12-23,T0065,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01428,E00898,C00025,2023-09-27,T0142,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01429,E00899,C00038,2021-05-11,T0116,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01430,E00900,C00046,2024-07-15,T0070,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01431,E00901,C00028,2024-07-17,T0018,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01432,E00901,C00025,2024-05-26,T0012,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01433,E00903,C00024,2022-09-08,T0153,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01434,E00903,C00015,2025-10-23,T0051,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01435,E00904,C00031,2022-01-07,T0010,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01436,E00904,C00026,2024-08-13,T0081,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01437,E00905,C00024,2022-12-15,T0107,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01438,E00907,C00027,2022-02-16,T0161,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01439,E00907,C00025,2023-05-15,T0017,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01440,E00908,C00013,2025-11-18,T0156,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01441,E00908,C00009,2021-12-18,T0145,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01442,E00908,C00024,2023-01-25,T0091,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01443,E00909,C00009,2022-07-31,T0001,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01444,E00909,C00042,2022-10-31,T0011,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01445,E00909,C00033,2022-12-19,T0101,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01446,E00910,C00027,2021-11-10,T0058,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
