enrollment_id,Emp_ID,course_id,enrollment_date,training_provider,course_status,ingest_timestamp,load_key
En00442,E00279,C00018,2023-08-08,T0025,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00443,E00279,C00003,2023-09-17,T0112,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00444,E00280,C00007,2026-04-22,T0029,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00445,E00281,C00017,2025-02-13,T0005,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00446,E00282,C00030,2023-05-07,T0169,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00447,E00282,C00033,2023-05-18,T0144,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00448,E00283,C00047,2026-01-06,T0109,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00449,E00283,C00028,2023-11-22,T0072,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00450,E00284,C00046,2023-09-06,T0070,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00451,E00284,C00021,2024-06-20,T0030,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00452,E00284,C00028,2023-11-02,T0018,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00453,E00285,C00027,2022-02-05,T0161,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00454,E00285,C00028,2024-02-06,T0018,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00455,E00286,C00039,2024-12-13,T0170,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00456,E00287,C00017,2025-01-11,T0005,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00457,E00287,C00022,2025-05-12,T0168,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00458,E00287,C00047,2025-06-20,T0026,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00459,E00288,C00038,2020-10-16,T0116,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00460,E00288,C00041,2023-12-14,T0063,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00461,E00289,C00017,2025-06-27,T0180,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00462,E00289,C00028,2024-06-24,T0072,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00463,E00289,C00046,2023-02-18,T0114,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00464,E00290,C00017,2026-06-18,T0005,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00465,E00291,C00021,2024-02-19,T0030,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00466,E00292,C00028,2024-02-23,T0072,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00467,E00292,C00032,2022-03-02,T0079,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00468,E00292,C00038,2020-10-29,T0117,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00469,E00293,C00027,2023-12-29,T0161,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00470,E00293,C00001,2023-12-29,T0124,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00471,E00293,C00005,2025-06-01,T0004,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00472,E00294,C00023,2024-03-19,T0134,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00473,E00294,C00013,2025-12-16,T0126,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00474,E00295,C00028,2023-12-03,T0040,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00475,E00295,C00027,2022-03-17,T0058,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00476,E00296,C00034,2022-12-20,T0105,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00477,E00297,C00046,2023-10-11,T0114,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00478,E00298,C00033,2024-08-15,T0071,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00479,E00298,C00015,2025-06-25,T0027,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00480,E00299,C00008,2024-09-26,T0066,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00481,E00299,C00040,2022-05-20,T0166,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00482,E00299,C00005,2024-12-28,T0183,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00483,E00300,C00003,2023-06-28,T0083,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00484,E00300,C00043,2024-09-04,T0100,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00485,E00300,C00032,2021-12-05,T0015,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00486,E00301,C00034,2022-07-18,T0105,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00487,E00301,C00019,2025-07-17,T0056,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00488,E00301,C00041,2024-09-18,T0063,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00489,E00302,C00014,2021-11-01,T0013,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00490,E00302,C00023,2024-09-25,T0132,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00491,E00302,C00028,2024-03-29,T0150,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00492,E00304,C00008,2024-10-23,T0066,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00493,E00305,C00022,2025-10-15,T0068,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00494,E00305,C00046,2024-07-30,T0114,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00495,E00306,C00022,2025-07-26,T0168,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00496,E00306,C00026,2025-04-29,T0087,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00497,E00308,C00004,2025-12-22,T0151,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00498,E00308,C00039,2023-10-16,T0170,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00499,E00308,C00022,2025-12-25,T0068,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00500,E00309,C00028,2024-06-02,T0040,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00501,E00310,C00022,2025-05-03,T0068,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00502,E00311,C00030,2024-02-14,T0169,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00503,E00312,C00030,2024-02-16,T0055,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00504,E00312,C00027,2022-01-11,T0161,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00505,E00313,C00028,2024-05-26,T0018,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00506,E00313,C00033,2022-09-21,T0157,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00507,E00314,C00025,2022-08-12,T0142,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00508,E00315,C00042,2023-04-18,T0034,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00509,E00315,C00008,2025-01-29,T0193,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00510,E00315,C00049,2024-04-19,T0054,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00511,E00316,C00019,2025-11-15,T0077,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00512,E00316,C00026,2025-03-11,T0118,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00513,E00317,C00018,2022-12-20,T0136,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00514,E00318,C00028,2023-11-03,T0072,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00515,E00319,C00028,2024-05-12,T0072,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00516,E00320,C00010,2025-11-10,T0000,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00517,E00320,C00035,2024-11-11,T0127,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00518,E00321,C00037,2026-05-28,T0133,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00519,E00322,C00036,2024-01-23,T0059,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00520,E00323,C00031,2021-08-13,T0084,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00521,E00324,C00010,2025-08-22,T0000,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00522,E00324,C00029,2025-05-31,T0046,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00523,E00325,C00025,2023-12-25,T0017,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00524,E00325,C00023,2024-05-29,T0196,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00525,E00325,C00019,2026-01-19,T0056,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00526,E00327,C00028,2024-05-14,T0150,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00527,E00327,C00006,2021-12-26,T0098,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00528,E00327,C00021,2024-04-21,T0030,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00529,E00328,C00027,2024-03-29,T0158,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00530,E00329,C00028,2024-08-03,T0040,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00531,E00329,C00027,2022-01-10,T0058,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00532,E00330,C00030,2024-03-13,T0169,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00533,E00332,C00032,2021-05-30,T0007,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00534,E00333,C00015,2026-02-03,T0123,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00535,E00333,C00016,2020-10-30,T0085,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00536,E00335,C00020,2023-12-22,T0113,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00537,E00335,C00010,2026-01-25,T0000,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00538,E00335,C00048,2026-04-15,T0143,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00539,E00336,C00018,2022-12-11,T0025,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00540,E00337,C00031,2024-12-27,T0084,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00541,E00338,C00019,2025-12-09,T0077,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00542,E00338,C00026,2024-03-30,T0106,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00543,E00339,C00029,2025-07-27,T0024,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00544,E00342,C00014,2021-05-08,T0039,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00545,E00343,C00033,2022-09-11,T0080,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00546,E00344,C00026,2024-08-25,T0087,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00547,E00344,C00022,2025-11-18,T0068,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00548,E00345,C00046,2023-04-25,T0114,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00549,E00345,C00049,2023-06-13,T0054,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00550,E00346,C00035,2021-04-16,T0035,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00551,E00347,C00032,2022-08-02,T0015,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00552,E00347,C00009,2022-08-02,T0145,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00553,E00347,C00031,2022-08-02,T0010,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00554,E00349,C00025,2023-01-28,T0037,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00555,E00350,C00011,2024-08-05,T0199,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00556,E00351,C00043,2024-11-20,T0100,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00557,E00351,C00015,2025-09-14,T0049,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00558,E00351,C00022,2025-09-20,T0068,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00559,E00352,C00047,2025-08-20,T0140,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00560,E00353,C00027,2021-03-28,T0161,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00561,E00354,C00032,2021-09-20,T0007,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00562,E00355,C00031,2021-12-02,T0152,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00563,E00356,C00039,2023-12-26,T0019,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00564,E00356,C00014,2021-07-06,T0149,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00565,E00357,C00028,2024-09-10,T0018,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00566,E00358,C00015,2026-03-27,T0049,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00567,E00358,C00021,2024-02-26,T0030,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00568,E00360,C00040,2022-06-23,T0115,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00569,E00361,C00023,2024-07-03,T0160,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00570,E00362,C00016,2024-07-15,T0085,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00571,E00362,C00040,2024-07-15,T0166,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00572,E00362,C00015,2025-12-07,T0049,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00573,E00364,C00020,2024-02-15,T0113,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00574,E00364,C00019,2026-02-28,T0065,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00575,E00367,C00017,2024-08-14,T0005,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00576,E00368,C00015,2025-05-19,T0051,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00577,E00368,C00017,2026-03-15,T0005,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00578,E00371,C00028,2023-10-24,T0018,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00579,E00372,C00010,2025-04-15,T0000,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00580,E00372,C00003,2023-12-23,T0181,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00581,E00372,C00045,2023-05-01,T0093,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00582,E00374,C00026,2024-03-05,T0130,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00583,E00375,C00028,2024-12-05,T0040,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00584,E00376,C00035,2021-11-06,T0127,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00585,E00376,C00027,2022-01-11,T0158,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00586,E00377,C00012,2021-09-23,T0062,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00587,E00379,C00022,2025-03-24,T0168,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00588,E00380,C00040,2022-05-27,T0166,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00589,E00380,C00013,2026-03-28,T0126,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00590,E00381,C00047,2025-08-23,T0109,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00591,E00381,C00038,2021-05-05,T0082,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00592,E00382,C00036,2024-10-14,T0092,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00593,E00383,C00018,2022-05-18,T0136,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00594,E00383,C00005,2024-06-11,T0183,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00595,E00384,C00024,2022-07-25,T0097,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00596,E00385,C00035,2021-01-11,T0035,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00597,E00386,C00020,2024-08-11,T0076,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00598,E00386,C00043,2024-08-14,T0100,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00599,E00386,C00013,2025-08-06,T0075,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00600,E00387,C00025,2022-11-28,T0017,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00601,E00387,C00008,2025-02-24,T0066,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00602,E00387,C00013,2026-06-06,T0075,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00603,E00388,C00025,2023-05-19,T0012,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00604,E00388,C00028,2024-02-01,T0040,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00605,E00389,C00019,2025-10-30,T0065,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00606,E00389,C00028,2024-01-01,T0018,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00607,E00390,C00033,2023-03-17,T0131,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00608,E00391,C00033,2022-11-27,T0157,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00609,E00392,C00027,2023-07-06,T0158,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00610,E00395,C00033,2023-05-07,T0144,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00611,E00396,C00017,2024-06-27,T0005,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00612,E00396,C00024,2022-12-16,T0091,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00613,E00396,C00029,2026-03-14,T0024,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00614,E00397,C00027,2022-03-19,T0158,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00615,E00398,C00039,2023-10-22,T0019,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00616,E00398,C00047,2025-06-15,T0064,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00617,E00399,C00028,2024-06-25,T0150,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00618,E00399,C00025,2022-05-10,T0017,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00619,E00400,C00010,2025-08-17,T0000,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00620,E00400,C00006,2021-09-01,T0178,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00621,E00402,C00032,2021-10-22,T0079,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00622,E00402,C00021,2023-10-10,T0030,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00623,E00403,C00024,2023-02-16,T0107,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00624,E00404,C00038,2023-04-10,T0117,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00625,E00404,C00041,2024-07-16,T0173,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00626,E00405,C00027,2021-11-26,T0088,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00627,E00405,C00032,2021-06-16,T0079,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00628,E00406,C00014,2021-06-03,T0013,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00629,E00407,C00046,2023-03-21,T0114,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00630,E00407,C00016,2021-01-14,T0085,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00631,E00407,C00007,2025-11-13,T0061,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00632,E00408,C00027,2021-05-01,T0058,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00633,E00408,C00028,2024-03-13,T0072,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00634,E00409,C00025,2023-07-27,T0012,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00635,E00409,C00027,2021-05-21,T0058,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00636,E00410,C00014,2022-01-15,T0039,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00637,E00410,C00040,2022-01-16,T0194,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00638,E00411,C00028,2024-08-05,T0150,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00639,E00411,C00027,2022-11-20,T0088,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00640,E00412,C00036,2024-09-18,T0138,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00641,E00413,C00026,2024-08-07,T0106,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00642,E00413,C00023,2024-11-06,T0196,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00643,E00415,C00023,2024-01-23,T0134,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00644,E00415,C00027,2021-09-08,T0158,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00645,E00416,C00039,2024-03-15,T0170,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00646,E00416,C00018,2023-11-12,T0136,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00647,E00417,C00026,2025-02-14,T0130,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00648,E00417,C00033,2023-06-23,T0071,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00649,E00417,C00025,2022-11-05,T0012,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00650,E00418,C00038,2020-12-31,T0028,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00651,E00418,C00046,2023-08-28,T0114,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00652,E00418,C00034,2022-10-27,T0146,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00653,E00420,C00046,2023-03-09,T0070,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00654,E00420,C00031,2021-12-16,T0084,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00655,E00421,C00033,2023-05-05,T0131,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00656,E00421,C00030,2023-06-18,T0135,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00657,E00424,C00021,2024-07-06,T0030,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00658,E00424,C00045,2023-08-09,T0023,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00659,E00424,C00047,2025-09-05,T0109,Enrolled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00660,E00425,C00041,2024-11-25,T0063,Completed,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00661,E00425,C00006,2021-11-21,T0178,Cancelled,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
En00662,E00425,C00050,2021-05-05,T0125,In Progress,2026-07-07 23:12:34.816646,LCK_20260707_231234_XAJI0Y
